beds,baths,size,zip_code,price,price_per_sqft
0.2112716387468022,0.489747874428651,1.4109994848722656,0.9153643925091114,795000.0,-1.6089899476619294
1.1008364334701806,-0.0713580340076614,0.9099202353644266,-0.798079730431866,915000.0,-0.9213847907435339
1.1008364334701806,1.0508537828649633,0.6235892356456614,-0.7529890956176297,950000.0,-0.5339825353939978
-0.6782931559765761,-0.0713580340076614,-0.8052024529509765,-0.978442269688811,950000.0,2.486602089345682
-0.6782931559765761,-0.0713580340076614,-0.5933175131590903,-0.7529890956176297,740000.0,0.523593017082776
-1.5678579506999544,-1.193569850880286,-1.3377781124278796,0.41936740955251267,460000.0,0.9618841502690536
0.2112716387468022,0.489747874428651,-0.12087136362312786,-0.7078984608033935,565000.0,-1.1704123831465716
1.1008364334701806,-0.0713580340076614,1.053085735223809,2.4484459761931436,699000.0,-1.664738376186343
0.2112716387468022,-0.0713580340076614,-0.40720236334189297,-0.9333516348745747,899000.0,0.9245922104617598
0.2112716387468022,-0.0713580340076614,0.2799920359831433,2.4033553413789073,1050000.0,0.2627559974136165
0.2112716387468022,0.489747874428651,1.267833985012883,-0.9333516348745747,935625.0,-1.1430355478602605
1.1008364334701806,1.0508537828649633,1.496898784787895,-0.39226401710373976,1511000.0,0.1737367519084133
1.9904012281935588,-0.6324639424439737,1.3680498349144508,3.395349307292105,1330000.0,-0.1693294178394714
-0.6782931559765761,-0.6324639424439737,-1.0084974627512997,0.41936740955251267,549755.0,0.4490312532214454
0.2112716387468022,1.6119596913012757,-0.34993616339813993,-0.9333516348745747,700000.0,-0.20200814672415862
-1.5678579506999544,-1.193569850880286,-1.5095767122591386,-0.07662957340408605,330000.0,0.3756272895613617
0.2112716387468022,0.489747874428651,1.9607550043322945,-0.21190147784679478,1750000.0,0.2972929428925834
1.1008364334701806,1.6119596913012757,0.5505748307173763,-0.30208274747526725,980000.0,-0.3509710134349838
-0.6782931559765761,-0.0713580340076614,-0.3900225033587671,3.395349307292105,845000.0,0.6084878832715751
1.1008364334701806,1.0508537828649633,1.5226685747625839,-0.3471733822895035,1213000.0,-0.6087389869355422
-0.6782931559765761,-1.193569850880286,-1.194612612568497,0.41936740955251267,530000.0,0.9736985518507137
0.2112716387468022,-0.6324639424439737,-0.464468563285646,1.0055456621375838,625000.0,-0.3809630906164939
1.9904012281935588,1.6119596913012757,2.284309034014499,0.41936740955251267,1275000.0,-0.9894098998504338
-0.6782931559765761,-0.6324639424439737,-1.0242456677358318,-0.9333516348745747,680000.0,1.4924055637251052
-1.5678579506999544,-1.193569850880286,-1.5697062222000793,-0.6628078259891572,325000.0,0.6449186401185809
0.2112716387468022,-0.0713580340076614,2.1984097340988695,-0.30208274747526725,1219700.0,-1.0571191952873118
1.1008364334701806,-0.0713580340076614,0.5663230357019085,0.05864233103862269,907200.0,-0.6158341406644335
-1.5678579506999544,-1.193569850880286,-1.1631162025994328,-1.0235329045030472,517000.0,0.7330530480292219
0.2112716387468022,0.489747874428651,0.12250998613782248,-0.7078984608033935,760000.0,-0.6422179721733362
1.1008364334701806,3.8563833250465254,1.997978034295734,0.10373296585285893,1484000.0,-0.33771927681238917
0.2112716387468022,1.0508537828649633,-0.0779217136653131,-0.39226401710373976,950000.0,0.46301151574026117
-0.6782931559765761,-0.0713580340076614,-1.0500154577105207,-0.21190147784679478,430000.0,-0.34436455793906706
1.1008364334701806,-0.6324639424439737,0.4804237357862789,-0.256992112661031,520000.0,-1.8724895808452777
-1.5678579506999544,-1.193569850880286,-1.6183824921522694,-1.0235329045030472,335000.0,1.0985750595203385
0.2112716387468022,-0.0713580340076614,0.23704238602532854,1.0055456621375838,805000.0,-0.6076921030478095
1.9904012281935588,3.295277416610213,1.2964670849847595,0.41936740955251267,1000000.0,-0.989620690361168
-1.5678579506999544,-1.193569850880286,-1.2232457125403735,3.395349307292105,375000.0,-0.3016004633251105
-1.5678579506999544,-1.193569850880286,-1.4766486472914806,-0.978442269688811,390000.0,0.9216643259200876
0.2112716387468022,0.489747874428651,-0.14950446359500438,-0.9333516348745747,1070000.0,1.1431520761660299
1.9904012281935588,2.1730655997375883,1.883445634408228,0.41936740955251267,948000.0,-1.4890683040027604
0.2112716387468022,-0.0713580340076614,1.735985169553064,-0.9333516348745747,912000.0,-1.4952233930664431
-1.5678579506999544,-1.193569850880286,-1.4136558273533524,-0.6628078259891572,480000.0,1.5808073100951485
-0.6782931559765761,-0.0713580340076614,-0.464468563285646,-0.5275359215464485,776000.0,0.4179540241167662
-0.6782931559765761,-0.0713580340076614,-0.11657639862734638,-0.12172020821832229,1395000.0,2.515364615161955
-0.6782931559765761,-1.193569850880286,-0.521734763229399,0.10373296585285893,750000.0,0.4083963743784491
1.1008364334701806,0.489747874428651,0.9671864353081796,-0.798079730431866,1065000.0,-0.5243727504588183
1.1008364334701806,1.6119596913012757,1.250654125029757,-0.39226401710373976,1580000.0,0.6303392611877506
0.2112716387468022,1.0508537828649633,1.0817188351956857,-0.30208274747526725,1775000.0,1.4058169645030716
-0.6782931559765761,-1.193569850880286,-1.2661953624981883,2.4033553413789073,600000.0,1.9558253796297964
0.2112716387468022,-0.0713580340076614,1.2535174350269447,0.10373296585285893,800000.0,-1.5031335732849804
0.2112716387468022,-0.0713580340076614,-0.0779217136653131,3.395349307292105,1100000.0,1.1183932120820088
1.9904012281935588,1.0508537828649633,1.7402801345488454,0.5546393139952214,865000.0,-1.6104271488681152
1.9904012281935588,1.0508537828649633,1.8548125344363513,-0.5275359215464485,1450000.0,-0.3016004633251105
-0.6782931559765761,-0.0713580340076614,-0.7336197030212852,-0.07662957340408605,829000.0,1.4534861123788425
0.2112716387468022,-0.0713580340076614,0.18120784108016932,0.05864233103862269,575000.0,-1.438138084431524
0.2112716387468022,0.489747874428651,-0.14950446359500438,-0.8431703652461022,860000.0,0.1950332221249693
-0.6782931559765761,0.489747874428651,-0.37284264337564116,-0.07662957340408605,770000.0,0.1922114398212753
1.9904012281935588,1.0508537828649633,1.0244526352519325,1.9975396280507813,560000.0,-2.0530515483763314
1.9904012281935588,1.0508537828649633,1.7402801345488454,0.5546393139952214,900000.0,-1.5263740589708579
0.2112716387468022,-1.193569850880286,-0.7651161129903493,-0.30208274747526725,575000.0,-0.0484312099096071
-0.6782931559765761,-1.193569850880286,-0.7035549480508149,-0.978442269688811,595000.0,-0.0673392909429973
1.1008364334701806,-0.0713580340076614,0.709488535561291,-0.30208274747526725,950000.0,-0.6240898694615258
0.2112716387468022,0.489747874428651,1.4539491348300801,-0.21190147784679478,1300000.0,-0.3274488508398612
0.2112716387468022,-0.0713580340076614,-0.47878511327158424,-0.9333516348745747,727000.0,0.18898971986823931
0.2112716387468022,-0.0713580340076614,1.571344844714774,-0.9333516348745747,1605000.0,0.33502370112035185
1.1008364334701806,1.6119596913012757,0.610704340658317,-0.30208274747526725,1480000.0,1.2472537524098293
0.2112716387468022,-0.0713580340076614,1.0674022852097473,2.4484459761931436,888000.0,-1.128682867914121
1.1008364334701806,-0.6324639424439737,1.4825822348019568,-0.39226401710373976,1850000.0,1.057985555727277
0.2112716387468022,-0.6324639424439737,-0.37856926337001645,-0.798079730431866,615000.0,-0.5795670783158269
-0.6782931559765761,0.489747874428651,-0.3427778884051708,-0.256992112661031,525000.0,-1.0830171012710397
-1.5678579506999544,-1.193569850880286,-1.3878860373786635,-0.8882610000603385,509950.0,1.7508795531001113
0.2112716387468022,-1.193569850880286,0.2799920359831433,1.9975396280507813,549000.0,-1.6221945814537313
-0.6782931559765761,-1.193569850880286,-1.0514471127091145,-0.256992112661031,555000.0,0.6325067820355409
0.2112716387468022,1.6119596913012757,-0.13518791360906612,-0.9333516348745747,660000.0,-0.7276709038828248
0.2112716387468022,-1.193569850880286,-0.693533363060658,-0.798079730431866,615000.0,0.030966736753067676
1.1008364334701806,0.489747874428651,1.3966829348863272,1.0055456621375838,1635000.0,0.6039947876277305
-0.6782931559765761,-0.0713580340076614,-1.0442888377161454,-0.39226401710373976,420000.0,-0.43704601390240494
